"","...1","...2","Study_ID","Site_ID","broad_outcome","detailed_outcome","is_subset","Highest_taxonomic_resolution","trophic_group","trophic_assigned","sampling_method","sampling_month","sampling_season","disturbance_type","comparison_type","disturbance_av","control_av","disturbance_av_before","control_av_before","dist_var","control_var","dist_var_before","control_var_before","var_type","dist_n","control_n","significant","approx_p_val","exact_p_val","sample_area","sampling_depth","perc_during_dist","perc_annual_dist","time_after_dist_start","time_after_dist_end","TN","SOC","soil_moisture","phylum","Taxa_Class","Taxa_subclass","superorder","Taxa_order","Functional_group_size","total_carbon","bulk_density","available_WSC","clay","sand","silt","ph","organic_carbon","lat","lon","forest_type","deciduous_coniferous","plantation","plot_area","mean_annual_precipitation","mean_annual_temperature","soil_pH","soil_type","temp_bio","precip_bio","sand_usda","silt_usda","clay_usda","temp","precip","trophic_all","temp.1","precip.1","precip_seasonality","temp_seasonality","aridity"
"40","88","21","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",9.797297297,6.756756757,NA,NA,4.72972973,3.716216216,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,70,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"41","89","22","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",30.06756757,12.83783784,NA,NA,8.445945946,3.716216216,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,77,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"42","90","23","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",53.04054054,24.32432432,NA,NA,10.81081081,6.418918919,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,84,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"43","91","24","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",61.48648649,23.64864865,NA,NA,16.21621622,7.094594595,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,91,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"44","92","25","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",51.35135135,30.06756757,NA,NA,10.81081081,6.756756757,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,98,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"45","93","26","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",55.40540541,15.87837838,NA,NA,19.93243243,6.081081081,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,105,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"46","94","27","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",32.09459459,16.89189189,NA,NA,10.13513514,12.83783784,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,112,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"47","95","28","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",43.91891892,23.31081081,NA,NA,12.83783784,10.47297297,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,119,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"48","96","29","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",28.37837838,7.094594595,NA,NA,12.16216216,4.391891892,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,126,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"49","97","30","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",29.72972973,4.054054054,NA,NA,8.783783784,3.716216216,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,133,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"50","98","31","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",44.93243243,33.44594595,NA,NA,15.54054054,6.756756757,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,140,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"51","99","32","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",17.90540541,14.18918919,NA,NA,6.081081081,4.391891892,NA,NA,"SE",24,24,NA,NA,NA,199.5,0,339,339,147,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"52","100","48","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",5.58,3.7,NA,NA,NA,NA,NA,NA,NA,480,480,"TRUE","<0.05",NA,199.5,0,339,339,152,NA,0.0152,NA,108,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"53","176","55","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Diplura",NA,NA,"visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",1.28,1.13,NA,NA,NA,NA,NA,NA,NA,480,480,"TRUE","<0.05",NA,199.5,0,339,339,152,NA,0.0152,NA,108,"Arthropoda","Entognatha","Diplura",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,NA,1.39999997615814,38.3,55,12909,0.678930281259044
"54","177","54","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Diptera",NA,NA,"visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",0.83,0.82,NA,NA,NA,NA,NA,NA,NA,480,480,"FALSE",">0.05",NA,199.5,0,339,339,152,NA,0.0152,NA,108,"Arthropoda","Insecta",NA,NA,"Diptera","macrofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,NA,1.39999997615814,38.3,55,12909,0.678930281259044
"55","184","53","Chikoski_2006a","Chikoski_2006a_1","abundance",NA,"FALSE","Hemiptera",NA,NA,"visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",0.82,0.83,NA,NA,NA,NA,NA,NA,NA,480,480,"FALSE",">0.05",NA,199.5,0,339,339,152,NA,0.0152,NA,108,"Arthropoda","Insecta",NA,NA,"Hemiptera","macrofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",997.5,NA,NA,NA,"silty clay loam",1.29999995231628,383,10,56.5,33.5,1.29999995231628,383,NA,1.39999997615814,38.3,55,12909,0.678930281259044
"56","101","56","Ferguson_2002a","Ferguson_2002a_1","abundance",NA,"FALSE","Collembola",NA,"fungivore","visual observation",NA,NA,"precip_inc","undisturbed vs disturbed",185.8267717,438.0952381,NA,NA,26.12465052,46.21394307,NA,NA,"SE",NA,NA,"TRUE","<0.05",NA,200,NA,180.5322129,180.5322129,180,NA,NA,NA,NA,"Arthropoda","Entognatha","Collembola",NA,NA,"mesofauna",3.6279,1.39,1,9,79,12,5.3,0.87,52.16666667,-105.3166667,"temperate seasonal forest","deciduous","FALSE",1000,NA,2,NA,"silty clay loam",1.29999995231628,383,NA,NA,NA,28.9,383,"fungivore",1.39999997615814,38.3,55,12909,0.678930281259044
"57","249","57","Frew_2013a","Frew_2013a_1","abundance",NA,"FALSE","Nematoda","parasite",NA,"Galleria mellonella baiting method","January","Winter","precip_inc","undisturbed vs disturbed",36.6255144,13.3744856,NA,NA,7.818930041,3.497942387,NA,NA,"SE",16,16,"TRUE","<0.05",0.013,NA,NA,101.6778523,101.6778523,365,NA,16.1,NA,NA,"Nematoda",NA,NA,NA,NA,"microfauna",2.1,1.4,1,11,79,10,6.4,0.5,-33.61111111,150.7406944,"temperate seasonal forest","deciduous","TRUE",1600,NA,NA,NA,"sandy loam",17.2000007629395,894,60,25,10,17.2000007629395,894,"parasite",17.2000007629395,89.4,34,4501,0.354217559904453
"58","351","58","Frew_2013a","Frew_2013a_1","abundance",NA,"FALSE","Scarabaeidae",NA,NA,"hand sorting","January","Winter","precip_inc","undisturbed vs disturbed",15.41516245,3.411552347,NA,NA,4.548736462,6.064981949,NA,NA,"SE",32,32,"FALSE",">0.05",0.155,400,10,101.6778523,101.6778523,365,NA,16.1,NA,NA,"Arthropoda",NA,NA,NA,NA,"macrofauna",2.1,1.4,1,11,79,10,6.4,0.5,-33.61111111,150.7406944,"temperate seasonal forest","deciduous","TRUE",1600,NA,NA,NA,"sandy loam",17.2000007629395,894,60,25,10,17.2000007629395,894,NA,17.2000007629395,89.4,34,4501,0.354217559904453
"59","190","59","Homet_2021a","Homet_2021a_1","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",1.13,1.1,NA,NA,0.06,0.06,NA,NA,"SE",21,92,NA,NA,NA,NA,NA,30,30,92,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"60","191","60","Homet_2021a","Homet_2021a_1","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","October","Autumn","drought","undisturbed vs disturbed",2.447761194,3.164179104,NA,NA,0.417910448,0.417910448,NA,NA,"SE",21,92,NA,NA,NA,NA,NA,30,30,92,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"61","192","61","Homet_2021a","Homet_2021a_1","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","July","Summer","drought","undisturbed vs disturbed",0.26,0.46,NA,NA,0.06,0.06,NA,NA,"SE",43,NA,NA,NA,NA,NA,NA,30,30,0,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"62","193","62","Homet_2021a","Homet_2021a_1","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","July","Summer","drought","undisturbed vs disturbed",1.731343284,3.044776119,NA,NA,0.47761194,0.597014925,NA,NA,"SE",43,NA,NA,NA,NA,NA,NA,30,30,0,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"63","194","63","Homet_2021a","Homet_2021a_1","abundance",NA,"FALSE","Mesofauna",NA,NA,"tullgren funnel","January","Winter","drought","undisturbed vs disturbed",90.83333333,56.66666667,NA,NA,19.16666667,9.166666667,NA,NA,"SE",43,43,"FALSE",">0.1",0.87,NA,NA,30,30,594,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"64","195","64","Homet_2021a","Homet_2021a_1","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","April","Spring","drought","undisturbed vs disturbed",1.58,1.53,NA,NA,0.03,0.03,NA,NA,"SE",43,274,NA,NA,NA,NA,NA,30,30,274,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"65","196","65","Homet_2021a","Homet_2021a_1","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","April","Spring","drought","undisturbed vs disturbed",10.02985075,9.552238806,NA,NA,0.537313433,0.537313433,NA,NA,"SE",43,274,NA,NA,NA,NA,NA,30,30,274,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"66","197","66","Homet_2021a","Homet_2021a_1","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","January","Winter","drought","undisturbed vs disturbed",1.59,1.58,NA,NA,0.02,0.01,NA,NA,"SE",43,594,NA,NA,NA,NA,NA,30,30,594,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"67","198","67","Homet_2021a","Homet_2021a_1","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","January","Winter","drought","undisturbed vs disturbed",9.731343284,8.955223881,NA,NA,0.47761194,0.597014925,NA,NA,"SE",43,594,NA,NA,NA,NA,NA,30,30,594,NA,NA,NA,18.6,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","mixed","FALSE",300,1033,NA,NA,"sandy clay",15.8999996185303,786,93,7,5,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"68","199","68","Homet_2021a","Homet_2021a_2","abundance",NA,"FALSE","Mesofauna",NA,NA,"tullgren funnel","September","Autumn","drought","undisturbed vs disturbed",32.69461078,35.41916168,NA,NA,6.616766467,7.005988024,NA,NA,"SE",43,43,"FALSE",">0.1",0.9,NA,NA,30,30,594,NA,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"69","200","69","Homet_2021a","Homet_2021a_2","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","March","Spring","drought","undisturbed vs disturbed",0.357,0.447,NA,NA,0.048,0.06,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,0,0,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"70","201","70","Homet_2021a","Homet_2021a_2","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","June","Summer","drought","undisturbed vs disturbed",0.354,0.402,NA,NA,0.03,0.027,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,92,92,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"71","202","71","Homet_2021a","Homet_2021a_2","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","December","Winter","drought","undisturbed vs disturbed",0.486,0.483,NA,NA,0.042,0.045,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,274,274,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"72","203","72","Homet_2021a","Homet_2021a_2","alpha diversity","shannon wiener","FALSE","Mesofauna",NA,NA,"tullgren funnel","September","Autumn","drought","undisturbed vs disturbed",0.33,0.351,NA,NA,0.039,0.042,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,594,594,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"73","204","73","Homet_2021a","Homet_2021a_2","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","March","Spring","drought","undisturbed vs disturbed",1.86,3.18,NA,NA,0.48,0.48,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,0,0,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"74","205","74","Homet_2021a","Homet_2021a_2","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","June","Summer","drought","undisturbed vs disturbed",2.52,3.18,NA,NA,0.42,0.42,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,92,92,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"75","206","75","Homet_2021a","Homet_2021a_2","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","December","Winter","drought","undisturbed vs disturbed",10.2,9.78,NA,NA,0.42,0.42,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,274,274,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"76","207","76","Homet_2021a","Homet_2021a_2","alpha diversity","richness","FALSE","Mesofauna",NA,NA,"tullgren funnel","September","Autumn","drought","undisturbed vs disturbed",9.78,9.12,NA,NA,0.6,0.6,NA,NA,"SE",43,43,NA,NA,NA,NA,NA,30,30,594,594,NA,NA,18.3,"Arthropoda",NA,NA,NA,NA,"mesofauna",8.976,1.1,6,23,41,36,5.3,2.72,36.568749,-5.53564,"temperate seasonal forest","deciduous","FALSE",300,1033,NA,NA,"sand",15.8999996185303,786,10,50,50,15.8999996185303,1033,NA,15.8999996185303,78.6,70,4927,0.320887620543452
"77","20","83","Johnson_2018a","Johnson_2018a_1","abundance",NA,"FALSE","Acari",NA,NA,"pitfall traps",NA,NA,"precip_inc","undisturbed vs disturbed",8.782287823,3.542435424,NA,NA,2.804428044,0.885608856,NA,NA,"SE",16,16,NA,NA,NA,204,NA,101.9837167,101.9837167,243,NA,79.84,NA,NA,"Arthropoda","Arachnida",NA,"Acariformes",NA,"mesofauna",2.1,1.4,1,11,79,10,6.4,0.5,-33.61111111,150.7406944,"temperate seasonal forest","deciduous","TRUE",1353.3,NA,NA,5.33,"sandy loam",17.2000007629395,894,60,25,10,17.2000007629395,894,NA,17.2000007629395,89.4,34,4501,0.354217559904453
"78","72","81","Johnson_2018a","Johnson_2018a_1","abundance",NA,"FALSE","Coleoptera",NA,NA,"pitfall traps",NA,NA,"precip_inc","undisturbed vs disturbed",7.086092715,5.496688742,NA,NA,1.125827815,0.860927152,NA,NA,"SE",16,16,NA,NA,NA,204,NA,101.9837167,101.9837167,243,NA,79.84,NA,NA,"Arthropoda","Insecta",NA,NA,"Coleoptera","macrofauna",2.1,1.4,1,11,79,10,6.4,0.5,-33.61111111,150.7406944,"temperate seasonal forest","deciduous","TRUE",1353.3,NA,NA,5.33,"sandy loam",17.2000007629395,894,60,25,10,17.2000007629395,894,NA,17.2000007629395,89.4,34,4501,0.354217559904453
